pair_i,pair_j,a,b,c,d,e,f,g,jab_seed,jde_seed,entry_jab,entry_jde,twoJ,val,rdm_me,contribution,status
40,39,4,5,3,3,4,3,16,1,1,1,1,4,-0.55,0,-0,IndexError
40,39,4,5,3,3,4,3,16,1,1,1,1,2,0.5,0,0,IndexError
40,39,4,5,3,3,4,3,16,1,1,1,1,4,-0.55,0,-0,IndexError
40,55,4,5,5,3,4,3,16,1,1,1,1,2,0.790569415042095,0,0,IndexError
40,55,4,5,5,3,4,3,16,1,1,1,1,2,0.790569415042095,0,0,IndexError
40,55,4,5,5,3,4,3,16,1,1,1,1,2,0.790569415042095,0,0,IndexError
40,98,4,5,3,3,4,3,16,1,2,1,2,2,-0.866025403784439,0,-0,IndexError
40,98,4,5,3,3,4,3,16,1,2,1,2,4,0.193649167310371,0,0,IndexError
40,98,4,5,3,3,4,3,16,1,2,1,2,2,-0.866025403784439,0,-0,IndexError
40,98,4,5,3,3,4,3,16,1,2,1,2,4,0.193649167310371,0,0,IndexError
40,98,4,5,3,3,4,3,16,1,2,1,2,2,-0.866025403784439,0,-0,IndexError
40,98,4,5,3,3,4,3,16,1,2,1,2,4,0.193649167310371,0,0,IndexError
40,113,4,5,5,3,4,3,16,1,2,1,2,2,0.612372435695794,0,0,IndexError
40,113,4,5,5,3,4,3,16,1,2,1,2,2,0.612372435695794,0,0,IndexError
40,113,4,5,5,3,4,3,16,1,2,1,2,2,0.612372435695794,0,0,IndexError
41,43,2,3,3,3,4,3,18,1,1,1,1,2,-0.25,0,-0,IndexError
41,43,2,3,3,3,4,3,18,1,1,1,1,4,0.5,0,0,IndexError
41,43,2,3,3,3,4,3,18,1,1,1,1,2,-0.25,0,-0,IndexError
41,43,2,3,3,3,4,3,18,1,1,1,1,4,0.5,0,0,IndexError
41,43,2,3,3,3,4,3,18,1,1,1,1,2,-0.25,0,-0,IndexError
41,43,2,3,3,3,4,3,18,1,1,1,1,4,0.5,0,0,IndexError
41,59,2,3,5,3,4,3,18,1,1,1,1,2,-1,0,-0,IndexError
41,59,2,3,5,3,4,3,18,1,1,1,1,2,-1,0,-0,IndexError
41,59,2,3,5,3,4,3,18,1,1,1,1,2,-1,0,-0,IndexError
41,101,2,3,3,3,4,3,18,1,2,1,2,2,0.968245836551854,0,0,IndexError
41,101,2,3,3,3,4,3,18,1,2,1,2,4,-0.866025403784438,0,-0,IndexError
41,101,2,3,3,3,4,3,18,1,2,1,2,2,0.968245836551854,0,0,IndexError
41,101,2,3,3,3,4,3,18,1,2,1,2,4,-0.866025403784438,0,-0,IndexError
41,101,2,3,3,3,4,3,18,1,2,1,2,2,0.968245836551854,0,0,IndexError
41,101,2,3,3,3,4,3,18,1,2,1,2,4,-0.866025403784438,0,-0,IndexError
42,43,2,5,3,3,4,3,18,1,1,1,1,2,-0.25,0,-0,IndexError
42,43,2,5,3,3,4,3,18,1,1,1,1,4,0.5,0,0,IndexError
42,43,2,5,3,3,4,3,18,1,1,1,1,2,-0.25,0,-0,IndexError
42,43,2,5,3,3,4,3,18,1,1,1,1,4,0.5,0,0,IndexError
42,43,2,5,3,3,4,3,18,1,1,1,1,2,-0.25,0,-0,IndexError
42,43,2,5,3,3,4,3,18,1,1,1,1,4,0.5,0,0,IndexError
42,59,2,5,5,3,4,3,18,1,1,1,1,2,-1,0,-0,IndexError
42,59,2,5,5,3,4,3,18,1,1,1,1,2,-1,0,-0,IndexError
42,59,2,5,5,3,4,3,18,1,1,1,1,2,-1,0,-0,IndexError
42,101,2,5,3,3,4,3,18,1,2,1,2,2,0.968245836551854,0,0,IndexError
42,101,2,5,3,3,4,3,18,1,2,1,2,4,-0.866025403784438,0,-0,IndexError
42,101,2,5,3,3,4,3,18,1,2,1,2,2,0.968245836551854,0,0,IndexError
42,101,2,5,3,3,4,3,18,1,2,1,2,4,-0.866025403784438,0,-0,IndexError
42,101,2,5,3,3,4,3,18,1,2,1,2,2,0.968245836551854,0,0,IndexError
42,101,2,5,3,3,4,3,18,1,2,1,2,4,-0.866025403784438,0,-0,IndexError
43,43,3,4,3,3,4,3,18,1,1,1,1,2,-0.25,0,-0,IndexError
43,43,3,4,3,3,4,3,18,1,1,1,1,4,0.5,0,0,IndexError
43,43,3,4,3,3,4,3,18,1,1,1,1,2,-0.25,0,-0,IndexError
43,43,3,4,3,3,4,3,18,1,1,1,1,4,0.5,0,0,IndexError
43,43,3,4,3,3,4,3,18,1,1,1,1,2,-0.25,0,-0,IndexError
43,43,3,4,3,3,4,3,18,1,1,1,1,4,0.5,0,0,IndexError
43,59,3,4,5,3,4,3,18,1,1,1,1,2,-1,0,-0,IndexError
43,59,3,4,5,3,4,3,18,1,1,1,1,2,-1,0,-0,IndexError
43,59,3,4,5,3,4,3,18,1,1,1,1,2,-1,0,-0,IndexError
43,101,3,4,3,3,4,3,18,1,2,1,2,2,0.968245836551854,0,0,IndexError
43,101,3,4,3,3,4,3,18,1,2,1,2,4,-0.866025403784438,0,-0,IndexError
43,101,3,4,3,3,4,3,18,1,2,1,2,2,0.968245836551854,0,0,IndexError
43,101,3,4,3,3,4,3,18,1,2,1,2,4,-0.866025403784438,0,-0,IndexError
43,101,3,4,3,3,4,3,18,1,2,1,2,2,0.968245836551854,0,0,IndexError
43,101,3,4,3,3,4,3,18,1,2,1,2,4,-0.866025403784438,0,-0,IndexError
44,43,4,5,3,3,4,3,18,1,1,1,1,2,-0.25,0,-0,IndexError
44,43,4,5,3,3,4,3,18,1,1,1,1,4,0.5,0,0,IndexError
44,43,4,5,3,3,4,3,18,1,1,1,1,2,-0.25,0,-0,IndexError
44,43,4,5,3,3,4,3,18,1,1,1,1,4,0.5,0,0,IndexError
44,43,4,5,3,3,4,3,18,1,1,1,1,2,-0.25,0,-0,IndexError
44,43,4,5,3,3,4,3,18,1,1,1,1,4,0.5,0,0,IndexError
44,59,4,5,5,3,4,3,18,1,1,1,1,2,-1,0,-0,IndexError
44,59,4,5,5,3,4,3,18,1,1,1,1,2,-1,0,-0,IndexError
44,59,4,5,5,3,4,3,18,1,1,1,1,2,-1,0,-0,IndexError
44,101,4,5,3,3,4,3,18,1,2,1,2,2,0.968245836551854,0,0,IndexError
44,101,4,5,3,3,4,3,18,1,2,1,2,4,-0.866025403784438,0,-0,IndexError
44,101,4,5,3,3,4,3,18,1,2,1,2,2,0.968245836551854,0,0,IndexError
44,101,4,5,3,3,4,3,18,1,2,1,2,4,-0.866025403784438,0,-0,IndexError
44,101,4,5,3,3,4,3,18,1,2,1,2,2,0.968245836551854,0,0,IndexError
44,101,4,5,3,3,4,3,18,1,2,1,2,4,-0.866025403784438,0,-0,IndexError
45,28,2,3,2,4,5,4,17,1,1,1,1,2,0.790569415042095,0,0,zero-return
45,28,2,3,2,4,5,4,17,1,1,1,1,2,0.790569415042095,0,0,zero-return
45,28,2,3,2,4,5,4,17,1,1,1,1,2,0.790569415042095,0,0,zero-return
45,48,2,3,4,4,5,4,17,1,1,1,1,2,-1,0,-0,zero-return
45,48,2,3,4,4,5,4,17,1,1,1,1,2,-1,0,-0,zero-return
45,48,2,3,4,4,5,4,17,1,1,1,1,2,-1,0,-0,zero-return
46,28,2,5,2,4,5,4,17,1,1,1,1,2,0.790569415042095,0,0,zero-return
46,28,2,5,2,4,5,4,17,1,1,1,1,2,0.790569415042095,0,0,zero-return
46,28,2,5,2,4,5,4,17,1,1,1,1,2,0.790569415042095,0,0,zero-return
46,48,2,5,4,4,5,4,17,1,1,1,1,2,-1,0,-0,zero-return
46,48,2,5,4,4,5,4,17,1,1,1,1,2,-1,0,-0,zero-return
46,48,2,5,4,4,5,4,17,1,1,1,1,2,-1,0,-0,zero-return
47,28,3,4,2,4,5,4,17,1,1,1,1,2,0.790569415042095,0,0,zero-return
47,28,3,4,2,4,5,4,17,1,1,1,1,2,0.790569415042095,0,0,zero-return
47,28,3,4,2,4,5,4,17,1,1,1,1,2,0.790569415042095,0,0,zero-return
47,48,3,4,4,4,5,4,17,1,1,1,1,2,-1,0,-0,zero-return
47,48,3,4,4,4,5,4,17,1,1,1,1,2,-1,0,-0,zero-return
47,48,3,4,4,4,5,4,17,1,1,1,1,2,-1,0,-0,zero-return
48,28,4,5,2,4,5,4,17,1,1,1,1,2,0.790569415042095,0,0,zero-return
48,28,4,5,2,4,5,4,17,1,1,1,1,2,0.790569415042095,0,0,zero-return
48,28,4,5,2,4,5,4,17,1,1,1,1,2,0.790569415042095,0,0,zero-return
48,48,4,5,4,4,5,4,17,1,1,1,1,2,-1,0,-0,zero-return
48,48,4,5,4,4,5,4,17,1,1,1,1,2,-1,0,-0,zero-return
48,48,4,5,4,4,5,4,17,1,1,1,1,2,-1,0,-0,zero-return
49,32,2,3,2,4,5,4,19,1,1,1,1,2,-1,0,-0,zero-return
49,32,2,3,2,4,5,4,19,1,1,1,1,2,-1,0,-0,zero-return
49,32,2,3,2,4,5,4,19,1,1,1,1,2,-1,0,-0,zero-return
49,52,2,3,4,4,5,4,19,1,1,1,1,2,0.5,0,0,zero-return
49,52,2,3,4,4,5,4,19,1,1,1,1,2,0.5,0,0,zero-return
49,52,2,3,4,4,5,4,19,1,1,1,1,2,0.5,0,0,zero-return
50,32,2,5,2,4,5,4,19,1,1,1,1,2,-1,0,-0,zero-return
50,32,2,5,2,4,5,4,19,1,1,1,1,2,-1,0,-0,zero-return
50,32,2,5,2,4,5,4,19,1,1,1,1,2,-1,0,-0,zero-return
50,52,2,5,4,4,5,4,19,1,1,1,1,2,0.5,0,0,zero-return
50,52,2,5,4,4,5,4,19,1,1,1,1,2,0.5,0,0,zero-return
50,52,2,5,4,4,5,4,19,1,1,1,1,2,0.5,0,0,zero-return
51,32,3,4,2,4,5,4,19,1,1,1,1,2,-1,0,-0,zero-return
51,32,3,4,2,4,5,4,19,1,1,1,1,2,-1,0,-0,zero-return
51,32,3,4,2,4,5,4,19,1,1,1,1,2,-1,0,-0,zero-return
51,52,3,4,4,4,5,4,19,1,1,1,1,2,0.5,0,0,zero-return
51,52,3,4,4,4,5,4,19,1,1,1,1,2,0.5,0,0,zero-return
51,52,3,4,4,4,5,4,19,1,1,1,1,2,0.5,0,0,zero-return
52,32,4,5,2,4,5,4,19,1,1,1,1,2,-1,0,-0,zero-return
52,32,4,5,2,4,5,4,19,1,1,1,1,2,-1,0,-0,zero-return
52,32,4,5,2,4,5,4,19,1,1,1,1,2,-1,0,-0,zero-return
52,52,4,5,4,4,5,4,19,1,1,1,1,2,0.5,0,0,zero-return
52,52,4,5,4,4,5,4,19,1,1,1,1,2,0.5,0,0,zero-return
52,52,4,5,4,4,5,4,19,1,1,1,1,2,0.5,0,0,zero-return
61,23,3,5,2,3,4,3,15,1,1,1,1,2,-0.75,0,-0,IndexError
61,23,3,5,2,3,4,3,15,1,1,1,1,4,-0.3,0,-0,IndexError
61,23,3,5,2,3,4,3,15,1,1,1,1,2,-0.75,0,-0,IndexError
61,23,3,5,2,3,4,3,15,1,1,1,1,4,-0.3,0,-0,IndexError
61,23,3,5,2,3,4,3,15,1,1,1,1,2,-0.75,0,-0,IndexError
61,23,3,5,2,3,4,3,15,1,1,1,1,4,-0.3,0,-0,IndexError
61,61,3,5,3,3,5,3,15,1,1,1,1,2,-0.75,0,-0,zero-return
61,61,3,5,3,3,5,3,15,1,1,1,1,4,-0.3,0,-0,IndexError
61,61,3,5,3,3,5,3,15,1,1,1,1,2,-0.75,0,-0,zero-return
61,61,3,5,3,3,5,3,15,1,1,1,1,4,-0.3,0,-0,IndexError
61,61,3,5,3,3,5,3,15,1,1,1,1,2,-0.75,0,-0,zero-return
61,61,3,5,3,3,5,3,15,1,1,1,1,4,-0.3,0,-0,IndexError
61,83,3,5,2,3,4,3,15,1,2,1,2,2,0.661437827766148,0,0,IndexError
61,83,3,5,2,3,4,3,15,1,2,1,2,4,0.591607978309961,0,0,IndexError
61,83,3,5,2,3,4,3,15,1,2,1,2,2,0.661437827766148,0,0,IndexError
61,83,3,5,2,3,4,3,15,1,2,1,2,4,0.591607978309961,0,0,IndexError
61,83,3,5,2,3,4,3,15,1,2,1,2,2,0.661437827766148,0,0,IndexError
61,83,3,5,2,3,4,3,15,1,2,1,2,4,0.591607978309961,0,0,IndexError
61,104,3,5,4,3,4,3,15,1,2,1,2,2,-1,0,-0,IndexError
61,104,3,5,4,3,4,3,15,1,2,1,2,2,-1,0,-0,IndexError
61,104,3,5,4,3,4,3,15,1,2,1,2,2,-1,0,-0,IndexError
61,116,3,5,3,3,3,3,15,1,2,1,2,2,0.935414346693486,0,0,zero-return
61,116,3,5,3,3,3,3,15,1,2,1,2,4,0.836660026534076,0,0,IndexError
61,116,3,5,3,3,3,3,15,1,2,1,2,2,0.935414346693486,0,0,zero-return
61,116,3,5,3,3,3,3,15,1,2,1,2,4,0.836660026534076,0,0,IndexError
61,116,3,5,3,3,3,3,15,1,2,1,2,2,0.935414346693486,0,0,zero-return
61,116,3,5,3,3,3,3,15,1,2,1,2,4,0.836660026534076,0,0,IndexError
61,116,3,5,3,3,3,3,15,1,2,1,2,2,0.935414346693486,0,0,zero-return
61,116,3,5,3,3,3,3,15,1,2,1,2,4,0.836660026534076,0,0,IndexError
61,116,3,5,3,3,3,3,15,1,2,1,2,2,0.935414346693486,0,0,zero-return
61,116,3,5,3,3,3,3,15,1,2,1,2,4,0.836660026534076,0,0,IndexError
61,117,3,5,3,3,5,3,15,1,2,1,2,2,0.661437827766148,0,0,zero-return
61,117,3,5,3,3,5,3,15,1,2,1,2,4,0.591607978309961,0,0,IndexError
61,117,3,5,3,3,5,3,15,1,2,1,2,2,0.661437827766148,0,0,zero-return
61,117,3,5,3,3,5,3,15,1,2,1,2,4,0.591607978309961,0,0,IndexError
61,117,3,5,3,3,5,3,15,1,2,1,2,2,0.661437827766148,0,0,zero-return
61,117,3,5,3,3,5,3,15,1,2,1,2,4,0.591607978309961,0,0,IndexError
61,122,3,5,5,3,3,3,15,1,2,1,2,2,-1.41421356237309,0,-0,zero-return
61,122,3,5,5,3,3,3,15,1,2,1,2,2,-1.41421356237309,0,-0,zero-return
61,122,3,5,5,3,3,3,15,1,2,1,2,2,-1.41421356237309,0,-0,zero-return
61,122,3,5,5,3,3,3,15,1,2,1,2,2,-1.41421356237309,0,-0,zero-return
61,122,3,5,5,3,3,3,15,1,2,1,2,2,-1.41421356237309,0,-0,zero-return
61,123,3,5,5,3,5,3,15,1,2,1,2,2,-1,0,-0,zero-return
61,123,3,5,5,3,5,3,15,1,2,1,2,2,-1,0,-0,zero-return
61,123,3,5,5,3,5,3,15,1,2,1,2,2,-1,0,-0,zero-return
62,27,3,5,2,3,4,3,17,1,1,1,1,2,0.5,0,0,IndexError
62,27,3,5,2,3,4,3,17,1,1,1,1,4,-0.55,0,-0,IndexError
62,27,3,5,2,3,4,3,17,1,1,1,1,2,0.5,0,0,IndexError
62,27,3,5,2,3,4,3,17,1,1,1,1,4,-0.55,0,-0,IndexError
62,27,3,5,2,3,4,3,17,1,1,1,1,2,0.5,0,0,IndexError
62,27,3,5,2,3,4,3,17,1,1,1,1,4,-0.55,0,-0,IndexError
62,47,3,5,4,3,4,3,17,1,1,1,1,2,0.790569415042095,0,0,IndexError
62,47,3,5,4,3,4,3,17,1,1,1,1,2,0.790569415042095,0,0,IndexError
62,47,3,5,4,3,4,3,17,1,1,1,1,2,0.790569415042095,0,0,IndexError
62,62,3,5,3,3,5,3,17,1,1,1,1,2,0.5,0,0,zero-return
62,62,3,5,3,3,5,3,17,1,1,1,1,4,-0.55,0,-0,IndexError
62,62,3,5,3,3,5,3,17,1,1,1,1,2,0.5,0,0,zero-return
62,62,3,5,3,3,5,3,17,1,1,1,1,4,-0.55,0,-0,IndexError
62,62,3,5,3,3,5,3,17,1,1,1,1,2,0.5,0,0,zero-return
62,62,3,5,3,3,5,3,17,1,1,1,1,4,-0.55,0,-0,IndexError
62,64,3,5,5,3,5,3,17,1,1,1,1,2,0.790569415042095,0,0,zero-return
62,64,3,5,5,3,5,3,17,1,1,1,1,2,0.790569415042095,0,0,zero-return
62,64,3,5,5,3,5,3,17,1,1,1,1,2,0.790569415042095,0,0,zero-return
62,86,3,5,2,3,4,3,17,1,2,1,2,2,-0.866025403784439,0,-0,IndexError
62,86,3,5,2,3,4,3,17,1,2,1,2,4,0.193649167310371,0,0,IndexError
62,86,3,5,2,3,4,3,17,1,2,1,2,2,-0.866025403784439,0,-0,IndexError
62,86,3,5,2,3,4,3,17,1,2,1,2,4,0.193649167310371,0,0,IndexError
62,86,3,5,2,3,4,3,17,1,2,1,2,2,-0.866025403784439,0,-0,IndexError
62,86,3,5,2,3,4,3,17,1,2,1,2,4,0.193649167310371,0,0,IndexError
62,107,3,5,4,3,4,3,17,1,2,1,2,2,0.612372435695794,0,0,IndexError
62,107,3,5,4,3,4,3,17,1,2,1,2,2,0.612372435695794,0,0,IndexError
62,107,3,5,4,3,4,3,17,1,2,1,2,2,0.612372435695794,0,0,IndexError
62,118,3,5,3,3,3,3,17,1,2,1,2,2,-1.22474487139159,0,-0,zero-return
62,118,3,5,3,3,3,3,17,1,2,1,2,4,0.273861278752583,0,0,IndexError
62,118,3,5,3,3,3,3,17,1,2,1,2,2,-1.22474487139159,0,-0,zero-return
62,118,3,5,3,3,3,3,17,1,2,1,2,4,0.273861278752583,0,0,IndexError
62,118,3,5,3,3,3,3,17,1,2,1,2,2,-1.22474487139159,0,-0,zero-return
62,118,3,5,3,3,3,3,17,1,2,1,2,4,0.273861278752583,0,0,IndexError
62,118,3,5,3,3,3,3,17,1,2,1,2,2,-1.22474487139159,0,-0,zero-return
62,118,3,5,3,3,3,3,17,1,2,1,2,4,0.273861278752583,0,0,IndexError
62,118,3,5,3,3,3,3,17,1,2,1,2,2,-1.22474487139159,0,-0,zero-return
62,118,3,5,3,3,3,3,17,1,2,1,2,4,0.273861278752583,0,0,IndexError
62,119,3,5,3,3,5,3,17,1,2,1,2,2,-0.866025403784439,0,-0,zero-return
62,119,3,5,3,3,5,3,17,1,2,1,2,4,0.193649167310371,0,0,IndexError
62,119,3,5,3,3,5,3,17,1,2,1,2,2,-0.866025403784439,0,-0,zero-return
62,119,3,5,3,3,5,3,17,1,2,1,2,4,0.193649167310371,0,0,IndexError
62,119,3,5,3,3,5,3,17,1,2,1,2,2,-0.866025403784439,0,-0,zero-return
62,119,3,5,3,3,5,3,17,1,2,1,2,4,0.193649167310371,0,0,IndexError
62,124,3,5,5,3,3,3,17,1,2,1,2,2,0.866025403784438,0,0,zero-return
62,124,3,5,5,3,3,3,17,1,2,1,2,2,0.866025403784438,0,0,zero-return
62,124,3,5,5,3,3,3,17,1,2,1,2,2,0.866025403784438,0,0,zero-return
62,124,3,5,5,3,3,3,17,1,2,1,2,2,0.866025403784438,0,0,zero-return
62,124,3,5,5,3,3,3,17,1,2,1,2,2,0.866025403784438,0,0,zero-return
62,125,3,5,5,3,5,3,17,1,2,1,2,2,0.612372435695794,0,0,zero-return
62,125,3,5,5,3,5,3,17,1,2,1,2,2,0.612372435695794,0,0,zero-return
62,125,3,5,5,3,5,3,17,1,2,1,2,2,0.612372435695794,0,0,zero-return
63,31,3,5,2,3,4,3,19,1,1,1,1,2,-0.25,0,-0,IndexError
63,31,3,5,2,3,4,3,19,1,1,1,1,4,0.5,0,0,IndexError
63,31,3,5,2,3,4,3,19,1,1,1,1,2,-0.25,0,-0,IndexError
63,31,3,5,2,3,4,3,19,1,1,1,1,4,0.5,0,0,IndexError
63,31,3,5,2,3,4,3,19,1,1,1,1,2,-0.25,0,-0,IndexError
63,31,3,5,2,3,4,3,19,1,1,1,1,4,0.5,0,0,IndexError
63,51,3,5,4,3,4,3,19,1,1,1,1,2,-1,0,-0,IndexError
63,51,3,5,4,3,4,3,19,1,1,1,1,2,-1,0,-0,IndexError
63,51,3,5,4,3,4,3,19,1,1,1,1,2,-1,0,-0,IndexError
63,63,3,5,3,3,5,3,19,1,1,1,1,2,-0.25,0,-0,zero-return
63,63,3,5,3,3,5,3,19,1,1,1,1,4,0.5,0,0,IndexError
63,63,3,5,3,3,5,3,19,1,1,1,1,2,-0.25,0,-0,zero-return
63,63,3,5,3,3,5,3,19,1,1,1,1,4,0.5,0,0,IndexError
63,63,3,5,3,3,5,3,19,1,1,1,1,2,-0.25,0,-0,zero-return
63,63,3,5,3,3,5,3,19,1,1,1,1,4,0.5,0,0,IndexError
63,65,3,5,5,3,5,3,19,1,1,1,1,2,-1,0,-0,zero-return
63,65,3,5,5,3,5,3,19,1,1,1,1,2,-1,0,-0,zero-return
63,65,3,5,5,3,5,3,19,1,1,1,1,2,-1,0,-0,zero-return
63,89,3,5,2,3,4,3,19,1,2,1,2,2,0.968245836551854,0,0,IndexError
63,89,3,5,2,3,4,3,19,1,2,1,2,4,-0.866025403784438,0,-0,IndexError
63,89,3,5,2,3,4,3,19,1,2,1,2,2,0.968245836551854,0,0,IndexError
63,89,3,5,2,3,4,3,19,1,2,1,2,4,-0.866025403784438,0,-0,IndexError
63,89,3,5,2,3,4,3,19,1,2,1,2,2,0.968245836551854,0,0,IndexError
63,89,3,5,2,3,4,3,19,1,2,1,2,4,-0.866025403784438,0,-0,IndexError
63,120,3,5,3,3,3,3,19,1,2,1,2,2,1.36930639376292,0,0,zero-return
63,120,3,5,3,3,3,3,19,1,2,1,2,4,-1.22474487139159,0,-0,IndexError
63,120,3,5,3,3,3,3,19,1,2,1,2,2,1.36930639376292,0,0,zero-return
63,120,3,5,3,3,3,3,19,1,2,1,2,4,-1.22474487139159,0,-0,IndexError
63,120,3,5,3,3,3,3,19,1,2,1,2,2,1.36930639376292,0,0,zero-return
63,120,3,5,3,3,3,3,19,1,2,1,2,4,-1.22474487139159,0,-0,IndexError
63,120,3,5,3,3,3,3,19,1,2,1,2,2,1.36930639376292,0,0,zero-return
63,120,3,5,3,3,3,3,19,1,2,1,2,4,-1.22474487139159,0,-0,IndexError
63,120,3,5,3,3,3,3,19,1,2,1,2,2,1.36930639376292,0,0,zero-return
63,120,3,5,3,3,3,3,19,1,2,1,2,4,-1.22474487139159,0,-0,IndexError
63,121,3,5,3,3,5,3,19,1,2,1,2,2,0.968245836551854,0,0,zero-return
63,121,3,5,3,3,5,3,19,1,2,1,2,4,-0.866025403784438,0,-0,IndexError
63,121,3,5,3,3,5,3,19,1,2,1,2,2,0.968245836551854,0,0,zero-return
63,121,3,5,3,3,5,3,19,1,2,1,2,4,-0.866025403784438,0,-0,IndexError
63,121,3,5,3,3,5,3,19,1,2,1,2,2,0.968245836551854,0,0,zero-return
63,121,3,5,3,3,5,3,19,1,2,1,2,4,-0.866025403784438,0,-0,IndexError
66,66,2,2,2,2,2,2,12,2,2,2,2,2,-2,0,-0,zero-return
66,66,2,2,2,2,2,2,12,2,2,2,2,4,-1,0,-0,zero-return
66,66,2,2,2,2,2,2,12,2,2,2,2,6,-0.285714285714286,0,-0,zero-return
66,66,2,2,2,2,2,2,12,2,2,2,2,2,-2,0,-0,zero-return
66,66,2,2,2,2,2,2,12,2,2,2,2,4,-1,0,-0,zero-return
66,66,2,2,2,2,2,2,12,2,2,2,2,6,-0.285714285714286,0,-0,zero-return
66,66,2,2,2,2,2,2,12,2,2,2,2,2,-2,0,-0,zero-return
66,66,2,2,2,2,2,2,12,2,2,2,2,4,-1,0,-0,zero-return
66,66,2,2,2,2,2,2,12,2,2,2,2,6,-0.285714285714286,0,-0,zero-return
66,66,2,2,2,2,2,2,12,2,2,2,2,2,-2,0,-0,zero-return
66,66,2,2,2,2,2,2,12,2,2,2,2,4,-1,0,-0,zero-return
66,66,2,2,2,2,2,2,12,2,2,2,2,6,-0.285714285714286,0,-0,zero-return
66,66,2,2,2,2,2,2,12,2,2,2,2,2,-2,0,-0,zero-return
66,66,2,2,2,2,2,2,12,2,2,2,2,4,-1,0,-0,zero-return
66,66,2,2,2,2,2,2,12,2,2,2,2,6,-0.285714285714286,0,-0,zero-return
66,66,2,2,2,2,2,2,12,2,2,2,2,2,-2,0,-0,zero-return
66,66,2,2,2,2,2,2,12,2,2,2,2,4,-1,0,-0,zero-return
66,66,2,2,2,2,2,2,12,2,2,2,2,6,-0.285714285714286,0,-0,zero-return
66,66,2,2,2,2,2,2,12,2,2,2,2,2,-2,0,-0,zero-return
66,66,2,2,2,2,2,2,12,2,2,2,2,4,-1,0,-0,zero-return
66,66,2,2,2,2,2,2,12,2,2,2,2,6,-0.285714285714286,0,-0,zero-return
66,67,2,2,2,2,4,2,12,2,2,2,2,2,-1.4142135623731,0,-0,zero-return
66,67,2,2,2,2,4,2,12,2,2,2,2,4,-0.707106781186548,0,-0,zero-return
66,67,2,2,2,2,4,2,12,2,2,2,2,6,-0.202030508910442,0,-0,zero-return
66,67,2,2,2,2,4,2,12,2,2,2,2,2,-1.4142135623731,0,-0,zero-return
66,67,2,2,2,2,4,2,12,2,2,2,2,4,-0.707106781186548,0,-0,zero-return
66,67,2,2,2,2,4,2,12,2,2,2,2,6,-0.202030508910442,0,-0,zero-return
66,67,2,2,2,2,4,2,12,2,2,2,2,2,-1.4142135623731,0,-0,zero-return
66,67,2,2,2,2,4,2,12,2,2,2,2,4,-0.707106781186548,0,-0,zero-return
66,67,2,2,2,2,4,2,12,2,2,2,2,6,-0.202030508910442,0,-0,zero-return
66,90,2,2,3,2,3,2,12,2,2,2,2,2,-1.4142135623731,0,-0,zero-return
66,90,2,2,3,2,3,2,12,2,2,2,2,4,-0.707106781186548,0,-0,zero-return
66,90,2,2,3,2,3,2,12,2,2,2,2,6,-0.202030508910442,0,-0,zero-return
66,90,2,2,3,2,3,2,12,2,2,2,2,2,-1.4142135623731,0,-0,zero-return
66,90,2,2,3,2,3,2,12,2,2,2,2,4,-0.707106781186548,0,-0,zero-return
66,90,2,2,3,2,3,2,12,2,2,2,2,6,-0.202030508910442,0,-0,zero-return
66,90,2,2,3,2,3,2,12,2,2,2,2,2,-1.4142135623731,0,-0,zero-return
66,90,2,2,3,2,3,2,12,2,2,2,2,4,-0.707106781186548,0,-0,zero-return
66,90,2,2,3,2,3,2,12,2,2,2,2,6,-0.202030508910442,0,-0,zero-return
66,90,2,2,3,2,3,2,12,2,2,2,2,2,-1.4142135623731,0,-0,zero-return
66,90,2,2,3,2,3,2,12,2,2,2,2,4,-0.707106781186548,0,-0,zero-return
66,90,2,2,3,2,3,2,12,2,2,2,2,6,-0.202030508910442,0,-0,zero-return
66,90,2,2,3,2,3,2,12,2,2,2,2,2,-1.4142135623731,0,-0,zero-return
66,90,2,2,3,2,3,2,12,2,2,2,2,4,-0.707106781186548,0,-0,zero-return
66,90,2,2,3,2,3,2,12,2,2,2,2,6,-0.202030508910442,0,-0,zero-return
66,90,2,2,3,2,3,2,12,2,2,2,2,2,-1.4142135623731,0,-0,zero-return
66,90,2,2,3,2,3,2,12,2,2,2,2,4,-0.707106781186548,0,-0,zero-return
66,90,2,2,3,2,3,2,12,2,2,2,2,6,-0.202030508910442,0,-0,zero-return
66,90,2,2,3,2,3,2,12,2,2,2,2,2,-1.4142135623731,0,-0,zero-return
66,90,2,2,3,2,3,2,12,2,2,2,2,4,-0.707106781186548,0,-0,zero-return
66,90,2,2,3,2,3,2,12,2,2,2,2,6,-0.202030508910442,0,-0,zero-return
66,91,2,2,3,2,5,2,12,2,2,2,2,2,-1.4142135623731,0,-0,zero-return
66,91,2,2,3,2,5,2,12,2,2,2,2,4,-0.707106781186548,0,-0,zero-return
66,91,2,2,3,2,5,2,12,2,2,2,2,6,-0.202030508910442,0,-0,zero-return
66,91,2,2,3,2,5,2,12,2,2,2,2,2,-1.4142135623731,0,-0,zero-return
66,91,2,2,3,2,5,2,12,2,2,2,2,4,-0.707106781186548,0,-0,zero-return
66,91,2,2,3,2,5,2,12,2,2,2,2,6,-0.202030508910442,0,-0,zero-return
